orderID,productID,orderDate,productName,categoryName,quantity,salesRevenue
10713,26,2014-10-22,"Gumbar Gummibarchen",Confections,30,936.9
10713,45,2014-10-22,"Rogede sild",Seafood,110,1045
10713,46,2014-10-22,Spegesild,Seafood,24,288
10714,2,2014-10-22,Chang,Beverages,30,427.5
10714,17,2014-10-22,"Alice Mutton","Meat & Poultry",27,789.75
10714,47,2014-10-22,"Zaanse koeken",Confections,50,356.25
10714,56,2014-10-22,"Gnocchi di nonna Alice","Grains & Cereals",18,513
10714,58,2014-10-22,"Escargots de Bourgogne",Seafood,12,119.25
10715,10,2014-10-23,Ikura,Seafood,21,651
10715,71,2014-10-23,Flotemysost,"Dairy Products",30,645
10716,21,2014-10-24,"Sir Rodney's Scones",Confections,5,50
10716,51,2014-10-24,"Manjimup Dried Apples",Produce,7,371
10716,61,2014-10-24,"Sirop d'erable",Condiments,10,285
10717,21,2014-10-24,"Sir Rodney's Scones",Confections,32,304
10717,54,2014-10-24,Tourtiere,"Meat & Poultry",15,111.75
10717,69,2014-10-24,Gudbrandsdalsost,"Dairy Products",25,855
10718,12,2014-10-27,"Queso Manchego La Pastora","Dairy Products",36,1368
10718,16,2014-10-27,Pavlova,Confections,20,349
10718,36,2014-10-27,"Inlagd Sill",Seafood,40,760
10718,62,2014-10-27,"Tarte au sucre",Confections,20,986
10719,18,2014-10-27,"Carnarvon Tigers",Seafood,12,562.5
10719,30,2014-10-27,"Nord-Ost Matjeshering",Seafood,3,58.25
10719,54,2014-10-27,Tourtiere,"Meat & Poultry",40,223.5
10720,35,2014-10-28,"Steeleye Stout",Beverages,21,378
10720,71,2014-10-28,Flotemysost,"Dairy Products",8,172
10721,44,2014-10-29,"Gula Malacca",Condiments,50,923.88
10722,2,2014-10-29,Chang,Beverages,3,57
10722,31,2014-10-29,"Gorgonzola Telino","Dairy Products",50,625
10722,68,2014-10-29,"Scottish Longbreads",Confections,45,562.5
10722,75,2014-10-29,"Rhonbrau Klosterbier",Beverages,42,325.5
10723,26,2014-10-30,"Gumbar Gummibarchen",Confections,15,468.45
10724,10,2014-10-30,Ikura,Seafood,16,496
10724,61,2014-10-30,"Sirop d'erable",Condiments,5,142.5
10725,41,2014-10-31,"Jack's New England Clam Chowder",Seafood,12,115.8
10725,52,2014-10-31,"Filo Mix","Grains & Cereals",4,28
10725,55,2014-10-31,"Pate chinois","Meat & Poultry",6,144
10726,4,2014-11-03,"Chef Anton's Cajun Seasoning",Condiments,25,550
10726,11,2014-11-03,"Queso Cabrales","Dairy Products",5,105
10727,17,2014-11-03,"Alice Mutton","Meat & Poultry",20,741
10727,56,2014-11-03,"Gnocchi di nonna Alice","Grains & Cereals",10,361
10727,59,2014-11-03,"Raclette Courdavault","Dairy Products",10,522.5
10728,30,2014-11-04,"Nord-Ost Matjeshering",Seafood,15,388.35
10728,40,2014-11-04,"Boston Crab Meat",Seafood,6,110.4
10728,55,2014-11-04,"Pate chinois","Meat & Poultry",12,288
10728,60,2014-11-04,"Camembert Pierrot","Dairy Products",15,510
10729,1,2014-11-04,Chai,Beverages,50,900
10729,21,2014-11-04,"Sir Rodney's Scones",Confections,30,300
10729,50,2014-11-04,"Valkoinen suklaa",Confections,40,650
10730,16,2014-11-05,Pavlova,Confections,15,248.66
10730,31,2014-11-05,"Gorgonzola Telino","Dairy Products",3,35.62
10730,65,2014-11-05,"Louisiana Fiery Hot Pepper Sauce",Condiments,10,199.98
10731,21,2014-11-06,"Sir Rodney's Scones",Confections,40,380
10731,51,2014-11-06,"Manjimup Dried Apples",Produce,30,1510.5
10732,76,2014-11-06,Lakkalikori,Beverages,20,360
10733,14,2014-11-07,Tofu,Produce,16,372
10733,28,2014-11-07,"Rossle Sauerkraut",Produce,20,912
10733,52,2014-11-07,"Filo Mix","Grains & Cereals",25,175
10734,6,2014-11-07,"Grandma's Boysenberry Spread",Condiments,30,750
10734,30,2014-11-07,"Nord-Ost Matjeshering",Seafood,15,388.35
10734,76,2014-11-07,Lakkalikori,Beverages,20,360
10735,61,2014-11-10,"Sirop d'erable",Condiments,20,513
10735,77,2014-11-10,"Original Frankfurter Grune Sose",Condiments,2,23.4
10736,65,2014-11-11,"Louisiana Fiery Hot Pepper Sauce",Condiments,40,842
10736,75,2014-11-11,"Rhonbrau Klosterbier",Beverages,20,155
10737,13,2014-11-11,Konbu,Seafood,4,24
10737,41,2014-11-11,"Jack's New England Clam Chowder",Seafood,12,115.8
10738,16,2014-11-12,Pavlova,Confections,3,52.35
10739,36,2014-11-12,"Inlagd Sill",Seafood,6,114
10739,52,2014-11-12,"Filo Mix","Grains & Cereals",18,126
10740,28,2014-11-13,"Rossle Sauerkraut",Produce,5,182.4
10740,35,2014-11-13,"Steeleye Stout",Beverages,35,504
10740,45,2014-11-13,"Rogede sild",Seafood,40,304
10740,56,2014-11-13,"Gnocchi di nonna Alice","Grains & Cereals",14,425.6
10741,2,2014-11-14,Chang,Beverages,15,228
10742,3,2014-11-14,"Aniseed Syrup",Condiments,20,200
10742,60,2014-11-14,"Camembert Pierrot","Dairy Products",50,1700
10742,72,2014-11-14,"Mozzarella di Giovanni","Dairy Products",35,1218
10743,46,2014-11-17,Spegesild,Seafood,28,319.2
10744,40,2014-11-17,"Boston Crab Meat",Seafood,50,736
10745,18,2014-11-18,"Carnarvon Tigers",Seafood,24,1500
10745,44,2014-11-18,"Gula Malacca",Condiments,16,311.2
10745,59,2014-11-18,"Raclette Courdavault","Dairy Products",45,2475
10745,72,2014-11-18,"Mozzarella di Giovanni","Dairy Products",7,243.6
10746,13,2014-11-19,Konbu,Seafood,6,36
10746,42,2014-11-19,"Singaporean Hokkien Fried Mee","Grains & Cereals",28,392
10746,62,2014-11-19,"Tarte au sucre",Confections,9,443.7
10746,69,2014-11-19,Gudbrandsdalsost,"Dairy Products",40,1440
10747,31,2014-11-19,"Gorgonzola Telino","Dairy Products",8,100
10747,41,2014-11-19,"Jack's New England Clam Chowder",Seafood,35,337.75
10747,63,2014-11-19,Vegie-spread,Condiments,9,395.1
10747,69,2014-11-19,Gudbrandsdalsost,"Dairy Products",30,1080
10748,23,2014-11-20,Tunnbrod,"Grains & Cereals",44,396
10748,40,2014-11-20,"Boston Crab Meat",Seafood,40,736
10748,56,2014-11-20,"Gnocchi di nonna Alice","Grains & Cereals",28,1064
10749,56,2014-11-20,"Gnocchi di nonna Alice","Grains & Cereals",15,570
10749,59,2014-11-20,"Raclette Courdavault","Dairy Products",6,330
10749,76,2014-11-20,Lakkalikori,Beverages,10,180
10750,14,2014-11-21,Tofu,Produce,5,98.81
10750,45,2014-11-21,"Rogede sild",Seafood,40,323
10750,59,2014-11-21,"Raclette Courdavault","Dairy Products",25,1168.75
10751,26,2014-11-24,"Gumbar Gummibarchen",Confections,12,337.28
10751,30,2014-11-24,"Nord-Ost Matjeshering",Seafood,30,776.7
10751,50,2014-11-24,"Valkoinen suklaa",Confections,20,292.5
10751,73,2014-11-24,"Rod Kaviar",Seafood,15,225
10752,1,2014-11-24,Chai,Beverages,8,144
10752,69,2014-11-24,Gudbrandsdalsost,"Dairy Products",3,108
10753,45,2014-11-25,"Rogede sild",Seafood,4,38
10753,74,2014-11-25,"Longlife Tofu",Produce,5,50
10754,40,2014-11-25,"Boston Crab Meat",Seafood,3,55.2
10755,47,2014-11-26,"Zaanse koeken",Confections,30,213.75
10755,56,2014-11-26,"Gnocchi di nonna Alice","Grains & Cereals",30,855
10755,57,2014-11-26,"Ravioli Angelo","Grains & Cereals",14,204.75
10755,69,2014-11-26,Gudbrandsdalsost,"Dairy Products",25,675
10756,18,2014-11-27,"Carnarvon Tigers",Seafood,21,1050
10756,36,2014-11-27,"Inlagd Sill",Seafood,20,304
10756,68,2014-11-27,"Scottish Longbreads",Confections,6,60
10756,69,2014-11-27,Gudbrandsdalsost,"Dairy Products",20,576
10757,34,2014-11-27,"Sasquatch Ale",Beverages,30,420
10757,59,2014-11-27,"Raclette Courdavault","Dairy Products",7,385
10757,62,2014-11-27,"Tarte au sucre",Confections,30,1479
10757,64,2014-11-27,"Wimmers gute Semmelknodel","Grains & Cereals",24,798
10758,26,2014-11-28,"Gumbar Gummibarchen",Confections,20,624.6
10758,52,2014-11-28,"Filo Mix","Grains & Cereals",60,420
10758,70,2014-11-28,"Outback Lager",Beverages,40,600
10759,32,2014-11-28,"Mascarpone Fabioli","Dairy Products",10,320
10760,25,2014-12-01,"NuNuCa Nus-Nougat-Creme",Confections,12,126
10760,27,2014-12-01,"Schoggi Schokolade",Confections,40,1756
10760,43,2014-12-01,"Ipoh Coffee",Beverages,30,1035
10761,25,2014-12-02,"NuNuCa Nus-Nougat-Creme",Confections,35,367.5
10761,75,2014-12-02,"Rhonbrau Klosterbier",Beverages,18,139.5
10762,39,2014-12-02,"Chartreuse verte",Beverages,16,288
10762,47,2014-12-02,"Zaanse koeken",Confections,30,285
10762,51,2014-12-02,"Manjimup Dried Apples",Produce,28,1484
10762,56,2014-12-02,"Gnocchi di nonna Alice","Grains & Cereals",60,2280
10763,21,2014-12-03,"Sir Rodney's Scones",Confections,40,400
10763,22,2014-12-03,"Gustaf's Knackebrod","Grains & Cereals",6,126
10763,24,2014-12-03,"Guarana Fantastica",Beverages,20,90
10764,3,2014-12-03,"Aniseed Syrup",Condiments,20,180
10764,39,2014-12-03,"Chartreuse verte",Beverages,130,2106
10765,65,2014-12-04,"Louisiana Fiery Hot Pepper Sauce",Condiments,80,1515.6
10766,2,2014-12-05,Chang,Beverages,40,760
10766,7,2014-12-05,"Uncle Bob's Organic Dried Pears",Produce,35,1050
10766,68,2014-12-05,"Scottish Longbreads",Confections,40,500
10767,42,2014-12-05,"Singaporean Hokkien Fried Mee","Grains & Cereals",2,28
10768,22,2014-12-08,"Gustaf's Knackebrod","Grains & Cereals",4,84
10768,31,2014-12-08,"Gorgonzola Telino","Dairy Products",50,625
10768,60,2014-12-08,"Camembert Pierrot","Dairy Products",15,510
10768,71,2014-12-08,Flotemysost,"Dairy Products",12,258
10769,41,2014-12-08,"Jack's New England Clam Chowder",Seafood,30,275.03
10769,52,2014-12-08,"Filo Mix","Grains & Cereals",15,99.75
10769,61,2014-12-08,"Sirop d'erable",Condiments,20,570
10769,62,2014-12-08,"Tarte au sucre",Confections,15,739.5
10770,11,2014-12-09,"Queso Cabrales","Dairy Products",15,236.25
10771,71,2014-12-10,Flotemysost,"Dairy Products",16,344
10772,29,2014-12-10,"Thuringer Rostbratwurst","Meat & Poultry",18,2228.22
10772,59,2014-12-10,"Raclette Courdavault","Dairy Products",25,1375
10773,17,2014-12-11,"Alice Mutton","Meat & Poultry",33,1287
10773,31,2014-12-11,"Gorgonzola Telino","Dairy Products",70,700
10773,75,2014-12-11,"Rhonbrau Klosterbier",Beverages,7,43.4
10774,31,2014-12-11,"Gorgonzola Telino","Dairy Products",2,18.75
10774,66,2014-12-11,"Louisiana Hot Spiced Okra",Condiments,50,850
10775,10,2014-12-12,Ikura,Seafood,6,186
10775,67,2014-12-12,"Laughing Lumberjack Lager",Beverages,3,42
10776,31,2014-12-15,"Gorgonzola Telino","Dairy Products",16,190
10776,42,2014-12-15,"Singaporean Hokkien Fried Mee","Grains & Cereals",12,159.6
10776,45,2014-12-15,"Rogede sild",Seafood,27,243.68
10776,51,2014-12-15,"Manjimup Dried Apples",Produce,120,6042
10777,42,2014-12-15,"Singaporean Hokkien Fried Mee","Grains & Cereals",20,224
10778,41,2014-12-16,"Jack's New England Clam Chowder",Seafood,10,96.5
10779,16,2014-12-16,Pavlova,Confections,20,349
10779,62,2014-12-16,"Tarte au sucre",Confections,20,986
10780,70,2014-12-16,"Outback Lager",Beverages,35,525
10780,77,2014-12-16,"Original Frankfurter Grune Sose",Condiments,15,195
10781,54,2014-12-17,Tourtiere,"Meat & Poultry",3,17.88
10781,56,2014-12-17,"Gnocchi di nonna Alice","Grains & Cereals",20,608
10781,74,2014-12-17,"Longlife Tofu",Produce,35,350
10782,31,2014-12-17,"Gorgonzola Telino","Dairy Products",1,12.5
10783,31,2014-12-18,"Gorgonzola Telino","Dairy Products",10,125
10783,38,2014-12-18,"Cote de Blaye",Beverages,5,1317.5
10784,36,2014-12-18,"Inlagd Sill",Seafood,30,570
10784,39,2014-12-18,"Chartreuse verte",Beverages,2,30.6
10784,72,2014-12-18,"Mozzarella di Giovanni","Dairy Products",30,887.4
10785,10,2014-12-18,Ikura,Seafood,10,310
10785,75,2014-12-18,"Rhonbrau Klosterbier",Beverages,10,77.5
10786,8,2014-12-19,"Northwoods Cranberry Sauce",Condiments,30,960
10786,30,2014-12-19,"Nord-Ost Matjeshering",Seafood,15,310.68
10786,75,2014-12-19,"Rhonbrau Klosterbier",Beverages,42,260.4
10787,2,2014-12-19,Chang,Beverages,15,270.75
10787,29,2014-12-19,"Thuringer Rostbratwurst","Meat & Poultry",20,2352.01
10788,19,2014-12-22,"Teatime Chocolate Biscuits",Confections,50,437
10788,75,2014-12-22,"Rhonbrau Klosterbier",Beverages,40,294.5
10789,18,2014-12-22,"Carnarvon Tigers",Seafood,30,1875
10789,35,2014-12-22,"Steeleye Stout",Beverages,15,270
10789,63,2014-12-22,Vegie-spread,Condiments,30,1317
10789,68,2014-12-22,"Scottish Longbreads",Confections,18,225
10790,7,2014-12-22,"Uncle Bob's Organic Dried Pears",Produce,3,76.5
10790,56,2014-12-22,"Gnocchi di nonna Alice","Grains & Cereals",20,646
10791,29,2014-12-23,"Thuringer Rostbratwurst","Meat & Poultry",14,1646.41
10791,41,2014-12-23,"Jack's New England Clam Chowder",Seafood,20,183.35
10792,2,2014-12-23,Chang,Beverages,10,190
10792,54,2014-12-23,Tourtiere,"Meat & Poultry",3,22.35
10792,68,2014-12-23,"Scottish Longbreads",Confections,15,187.5
10793,41,2014-12-24,"Jack's New England Clam Chowder",Seafood,14,135.1
10793,52,2014-12-24,"Filo Mix","Grains & Cereals",8,56
10794,14,2014-12-24,Tofu,Produce,15,279
10794,54,2014-12-24,Tourtiere,"Meat & Poultry",6,35.76
10795,16,2014-12-24,Pavlova,Confections,65,1134.25
10795,17,2014-12-24,"Alice Mutton","Meat & Poultry",35,1023.75
10796,26,2014-12-25,"Gumbar Gummibarchen",Confections,21,524.66
10796,44,2014-12-25,"Gula Malacca",Condiments,10,194.5
10796,64,2014-12-25,"Wimmers gute Semmelknodel","Grains & Cereals",35,931
10796,69,2014-12-25,Gudbrandsdalsost,"Dairy Products",24,691.2
10797,11,2014-12-25,"Queso Cabrales","Dairy Products",20,420
10798,62,2014-12-26,"Tarte au sucre",Confections,2,98.6
10798,72,2014-12-26,"Mozzarella di Giovanni","Dairy Products",10,348
10799,13,2014-12-26,Konbu,Seafood,20,102
10799,24,2014-12-26,"Guarana Fantastica",Beverages,20,76.5
10799,59,2014-12-26,"Raclette Courdavault","Dairy Products",25,1375
10800,11,2014-12-26,"Queso Cabrales","Dairy Products",50,945
10800,51,2014-12-26,"Manjimup Dried Apples",Produce,10,477
10800,54,2014-12-26,Tourtiere,"Meat & Poultry",7,46.94
10801,17,2014-12-29,"Alice Mutton","Meat & Poultry",40,1170
10801,29,2014-12-29,"Thuringer Rostbratwurst","Meat & Poultry",20,1856.85
10802,30,2014-12-29,"Nord-Ost Matjeshering",Seafood,25,485.44
10802,51,2014-12-29,"Manjimup Dried Apples",Produce,30,1192.5
10802,55,2014-12-29,"Pate chinois","Meat & Poultry",60,1080
10802,62,2014-12-29,"Tarte au sucre",Confections,5,184.87
10803,19,2014-12-30,"Teatime Chocolate Biscuits",Confections,24,209.76
10803,25,2014-12-30,"NuNuCa Nus-Nougat-Creme",Confections,15,199.5
10803,59,2014-12-30,"Raclette Courdavault","Dairy Products",15,783.75
10804,10,2014-12-30,Ikura,Seafood,36,1116
10804,28,2014-12-30,"Rossle Sauerkraut",Produce,24,1094.4
10804,49,2014-12-30,Maxilaku,Confections,4,68
10805,34,2014-12-30,"Sasquatch Ale",Beverages,10,140
10805,38,2014-12-30,"Cote de Blaye",Beverages,10,2635
10806,2,2014-12-31,Chang,Beverages,20,285
10806,65,2014-12-31,"Louisiana Fiery Hot Pepper Sauce",Condiments,2,42.1
10806,74,2014-12-31,"Longlife Tofu",Produce,15,112.5
10807,40,2014-12-31,"Boston Crab Meat",Seafood,1,18.4
10808,56,2015-01-01,"Gnocchi di nonna Alice","Grains & Cereals",20,646
10808,76,2015-01-01,Lakkalikori,Beverages,50,765
10809,52,2015-01-01,"Filo Mix","Grains & Cereals",20,140
10810,13,2015-01-01,Konbu,Seafood,7,42
10810,25,2015-01-01,"NuNuCa Nus-Nougat-Creme",Confections,5,70
10810,70,2015-01-01,"Outback Lager",Beverages,5,75
10811,19,2015-01-02,"Teatime Chocolate Biscuits",Confections,15,138
10811,23,2015-01-02,Tunnbrod,"Grains & Cereals",18,162
10811,40,2015-01-02,"Boston Crab Meat",Seafood,30,552
10812,31,2015-01-02,"Gorgonzola Telino","Dairy Products",16,180
10812,72,2015-01-02,"Mozzarella di Giovanni","Dairy Products",40,1252.8
10812,77,2015-01-02,"Original Frankfurter Grune Sose",Condiments,20,260
10813,2,2015-01-05,Chang,Beverages,12,182.4
10813,46,2015-01-05,Spegesild,Seafood,35,420
10814,41,2015-01-05,"Jack's New England Clam Chowder",Seafood,20,193
10814,43,2015-01-05,"Ipoh Coffee",Beverages,20,782
10814,48,2015-01-05,Chocolade,Confections,8,86.7
10814,61,2015-01-05,"Sirop d'erable",Condiments,30,726.75
10815,33,2015-01-05,Geitost,"Dairy Products",16,40
10816,38,2015-01-06,"Cote de Blaye",Beverages,30,7509.75
10816,62,2015-01-06,"Tarte au sucre",Confections,20,936.7
10817,26,2015-01-06,"Gumbar Gummibarchen",Confections,40,1061.82
10817,38,2015-01-06,"Cote de Blaye",Beverages,30,7905
10817,40,2015-01-06,"Boston Crab Meat",Seafood,60,938.4
10817,62,2015-01-06,"Tarte au sucre",Confections,25,1047.62
10818,32,2015-01-07,"Mascarpone Fabioli","Dairy Products",20,640
10818,41,2015-01-07,"Jack's New England Clam Chowder",Seafood,20,193
10819,43,2015-01-07,"Ipoh Coffee",Beverages,7,322
10819,75,2015-01-07,"Rhonbrau Klosterbier",Beverages,20,155
10820,56,2015-01-07,"Gnocchi di nonna Alice","Grains & Cereals",30,1140
10821,35,2015-01-08,"Steeleye Stout",Beverages,20,360
10821,51,2015-01-08,"Manjimup Dried Apples",Produce,6,318
10822,62,2015-01-08,"Tarte au sucre",Confections,3,147.9
10822,70,2015-01-08,"Outback Lager",Beverages,6,90
10823,11,2015-01-09,"Queso Cabrales","Dairy Products",20,378
10823,57,2015-01-09,"Ravioli Angelo","Grains & Cereals",15,292.5
10823,59,2015-01-09,"Raclette Courdavault","Dairy Products",40,1980
10823,77,2015-01-09,"Original Frankfurter Grune Sose",Condiments,15,175.5
10824,41,2015-01-09,"Jack's New England Clam Chowder",Seafood,12,115.8
10824,70,2015-01-09,"Outback Lager",Beverages,9,135
10825,26,2015-01-09,"Gumbar Gummibarchen",Confections,12,374.76
10825,53,2015-01-09,"Perth Pasties","Meat & Poultry",20,656
10826,31,2015-01-12,"Gorgonzola Telino","Dairy Products",35,437.5
10826,57,2015-01-12,"Ravioli Angelo","Grains & Cereals",15,292.5
10827,10,2015-01-12,Ikura,Seafood,15,465
10827,39,2015-01-12,"Chartreuse verte",Beverages,21,378
10828,20,2015-01-13,"Sir Rodney's Marmalade",Confections,5,405
10828,38,2015-01-13,"Cote de Blaye",Beverages,2,527
10829,2,2015-01-13,Chang,Beverages,10,190
10829,8,2015-01-13,"Northwoods Cranberry Sauce",Condiments,20,800
10829,13,2015-01-13,Konbu,Seafood,10,60
10829,60,2015-01-13,"Camembert Pierrot","Dairy Products",21,714
10830,6,2015-01-13,"Grandma's Boysenberry Spread",Condiments,6,150
10830,39,2015-01-13,"Chartreuse verte",Beverages,28,504
10830,60,2015-01-13,"Camembert Pierrot","Dairy Products",30,1020
10830,68,2015-01-13,"Scottish Longbreads",Confections,24,300
10831,19,2015-01-14,"Teatime Chocolate Biscuits",Confections,2,18.4
10831,35,2015-01-14,"Steeleye Stout",Beverages,8,144
10831,38,2015-01-14,"Cote de Blaye",Beverages,8,2108
10831,43,2015-01-14,"Ipoh Coffee",Beverages,9,414
10832,13,2015-01-14,Konbu,Seafood,3,14.4
10832,25,2015-01-14,"NuNuCa Nus-Nougat-Creme",Confections,10,112
10832,44,2015-01-14,"Gula Malacca",Condiments,16,248.96
10832,64,2015-01-14,"Wimmers gute Semmelknodel","Grains & Cereals",3,99.75
10833,7,2015-01-15,"Uncle Bob's Organic Dried Pears",Produce,20,540
10833,31,2015-01-15,"Gorgonzola Telino","Dairy Products",9,101.25
10833,53,2015-01-15,"Perth Pasties","Meat & Poultry",9,265.68
10834,29,2015-01-15,"Thuringer Rostbratwurst","Meat & Poultry",8,940.8
10834,30,2015-01-15,"Nord-Ost Matjeshering",Seafood,20,491.91
10835,59,2015-01-15,"Raclette Courdavault","Dairy Products",15,825
10835,77,2015-01-15,"Original Frankfurter Grune Sose",Condiments,2,20.8
10836,22,2015-01-16,"Gustaf's Knackebrod","Grains & Cereals",52,1092
10836,35,2015-01-16,"Steeleye Stout",Beverages,6,108
10836,57,2015-01-16,"Ravioli Angelo","Grains & Cereals",24,468
10836,60,2015-01-16,"Camembert Pierrot","Dairy Products",60,2040
10836,64,2015-01-16,"Wimmers gute Semmelknodel","Grains & Cereals",30,997.5
10837,13,2015-01-16,Konbu,Seafood,6,36
10837,40,2015-01-16,"Boston Crab Meat",Seafood,25,460
10837,47,2015-01-16,"Zaanse koeken",Confections,40,285
10837,76,2015-01-16,Lakkalikori,Beverages,21,283.5
10838,1,2015-01-19,Chai,Beverages,4,54
10838,18,2015-01-19,"Carnarvon Tigers",Seafood,25,1171.88
10838,36,2015-01-19,"Inlagd Sill",Seafood,50,712.5
10839,58,2015-01-19,"Escargots de Bourgogne",Seafood,30,357.75
10839,72,2015-01-19,"Mozzarella di Giovanni","Dairy Products",15,469.8
10840,25,2015-01-19,"NuNuCa Nus-Nougat-Creme",Confections,6,67.2
10840,39,2015-01-19,"Chartreuse verte",Beverages,10,144
10841,10,2015-01-20,Ikura,Seafood,16,496
10841,56,2015-01-20,"Gnocchi di nonna Alice","Grains & Cereals",30,1140
10841,59,2015-01-20,"Raclette Courdavault","Dairy Products",50,2750
10841,77,2015-01-20,"Original Frankfurter Grune Sose",Condiments,15,195
10842,11,2015-01-20,"Queso Cabrales","Dairy Products",15,315
10842,43,2015-01-20,"Ipoh Coffee",Beverages,5,230
10842,68,2015-01-20,"Scottish Longbreads",Confections,20,250
10842,70,2015-01-20,"Outback Lager",Beverages,12,180
10843,51,2015-01-21,"Manjimup Dried Apples",Produce,4,159
10844,22,2015-01-21,"Gustaf's Knackebrod","Grains & Cereals",35,735
10845,23,2015-01-21,Tunnbrod,"Grains & Cereals",70,567
10845,35,2015-01-21,"Steeleye Stout",Beverages,25,405
10845,42,2015-01-21,"Singaporean Hokkien Fried Mee","Grains & Cereals",42,529.2
10845,58,2015-01-21,"Escargots de Bourgogne",Seafood,60,715.5
10845,64,2015-01-21,"Wimmers gute Semmelknodel","Grains & Cereals",48,1596
10846,4,2015-01-22,"Chef Anton's Cajun Seasoning",Condiments,21,462
10846,70,2015-01-22,"Outback Lager",Beverages,30,450
10846,74,2015-01-22,"Longlife Tofu",Produce,20,200
10847,1,2015-01-22,Chai,Beverages,80,1152
10847,19,2015-01-22,"Teatime Chocolate Biscuits",Confections,12,88.32
10847,37,2015-01-22,"Gravad lax",Seafood,60,1248
10847,45,2015-01-22,"Rogede sild",Seafood,36,273.6
10847,60,2015-01-22,"Camembert Pierrot","Dairy Products",45,1224
10847,71,2015-01-22,Flotemysost,"Dairy Products",55,946
10848,5,2015-01-23,"Chef Anton's Gumbo Mix",Condiments,30,640.5
10848,9,2015-01-23,"Mishi Kobe Niku","Meat & Poultry",3,291
10849,3,2015-01-23,"Aniseed Syrup",Condiments,49,490
10849,26,2015-01-23,"Gumbar Gummibarchen",Confections,18,477.82
10850,25,2015-01-23,"NuNuCa Nus-Nougat-Creme",Confections,20,238
10850,33,2015-01-23,Geitost,"Dairy Products",4,8.5
10850,70,2015-01-23,"Outback Lager",Beverages,30,382.5
10851,2,2015-01-26,Chang,Beverages,5,90.25
10851,25,2015-01-26,"NuNuCa Nus-Nougat-Creme",Confections,10,133
10851,57,2015-01-26,"Ravioli Angelo","Grains & Cereals",10,185.25
10851,59,2015-01-26,"Raclette Courdavault","Dairy Products",42,2194.5
10852,2,2015-01-26,Chang,Beverages,15,285
10852,17,2015-01-26,"Alice Mutton","Meat & Poultry",6,234
10852,62,2015-01-26,"Tarte au sucre",Confections,50,2465
10853,18,2015-01-27,"Carnarvon Tigers",Seafood,10,625
10854,10,2015-01-27,Ikura,Seafood,100,2635
10854,13,2015-01-27,Konbu,Seafood,65,331.5
10855,16,2015-01-27,Pavlova,Confections,50,872.5
10855,31,2015-01-27,"Gorgonzola Telino","Dairy Products",14,175
10855,56,2015-01-27,"Gnocchi di nonna Alice","Grains & Cereals",24,912
10855,65,2015-01-27,"Louisiana Fiery Hot Pepper Sauce",Condiments,15,268.39
10856,2,2015-01-28,Chang,Beverages,20,380
10856,42,2015-01-28,"Singaporean Hokkien Fried Mee","Grains & Cereals",20,280
10857,3,2015-01-28,"Aniseed Syrup",Condiments,30,300
10857,26,2015-01-28,"Gumbar Gummibarchen",Confections,35,819.79
10857,29,2015-01-28,"Thuringer Rostbratwurst","Meat & Poultry",10,928.42
10858,7,2015-01-29,"Uncle Bob's Organic Dried Pears",Produce,5,150
10858,27,2015-01-29,"Schoggi Schokolade",Confections,10,439
10858,70,2015-01-29,"Outback Lager",Beverages,4,60
10859,24,2015-01-29,"Guarana Fantastica",Beverages,40,135
10859,54,2015-01-29,Tourtiere,"Meat & Poultry",35,195.56
10859,64,2015-01-29,"Wimmers gute Semmelknodel","Grains & Cereals",30,748.12
10860,51,2015-01-29,"Manjimup Dried Apples",Produce,3,159
10860,76,2015-01-29,Lakkalikori,Beverages,20,360
10861,17,2015-01-30,"Alice Mutton","Meat & Poultry",42,1638
10861,18,2015-01-30,"Carnarvon Tigers",Seafood,20,1250
10861,21,2015-01-30,"Sir Rodney's Scones",Confections,40,400
10861,33,2015-01-30,Geitost,"Dairy Products",35,87.5
10861,62,2015-01-30,"Tarte au sucre",Confections,3,147.9
10862,11,2015-01-30,"Queso Cabrales","Dairy Products",25,525
10862,52,2015-01-30,"Filo Mix","Grains & Cereals",8,56
10863,1,2015-02-02,Chai,Beverages,20,306
10863,58,2015-02-02,"Escargots de Bourgogne",Seafood,12,135.15
10864,35,2015-02-02,"Steeleye Stout",Beverages,4,72
10864,67,2015-02-02,"Laughing Lumberjack Lager",Beverages,15,210
10865,38,2015-02-02,"Cote de Blaye",Beverages,60,15019.5
10865,39,2015-02-02,"Chartreuse verte",Beverages,80,1368
10866,2,2015-02-03,Chang,Beverages,21,299.25
10866,24,2015-02-03,"Guarana Fantastica",Beverages,6,20.25
10866,30,2015-02-03,"Nord-Ost Matjeshering",Seafood,40,776.7
10867,53,2015-02-03,"Perth Pasties","Meat & Poultry",3,98.4
10868,26,2015-02-04,"Gumbar Gummibarchen",Confections,20,624.6
10868,35,2015-02-04,"Steeleye Stout",Beverages,30,540
10868,49,2015-02-04,Maxilaku,Confections,42,756
10869,1,2015-02-04,Chai,Beverages,40,720
10869,11,2015-02-04,"Queso Cabrales","Dairy Products",10,210
10869,23,2015-02-04,Tunnbrod,"Grains & Cereals",50,450
10869,68,2015-02-04,"Scottish Longbreads",Confections,20,250
10870,35,2015-02-04,"Steeleye Stout",Beverages,3,54
10870,51,2015-02-04,"Manjimup Dried Apples",Produce,2,106
